"Cohort","Species","Row_Label","Medication","Present"
"Japanese-4D","Streptococcus_vestibularis","Japanese-4D | Streptococcus_vestibularis","Esomeprazole",1
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Atorvastatin",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Irbesartan",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Rosuvastatin",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Furosemide",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Apixaban",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Prasugrel",1
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Amlodipine",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Bisoprolol",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Metoprolol",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Vildagliptin",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Allopurinol",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Dapagliflozin",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Diltiazem",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Gliclazide",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Liraglutide",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Pravastatin",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Torasemide",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Amiodarone",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Aspirin",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Carvedilol",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Enalapril",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Fluvastatin",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Indapamide",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Rivaroxaban",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Sitagliptin",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Esomeprazole",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Olmesartan",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Rabeprazole",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Lansoprazole",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Metformin",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Clopidogrel",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Omeprazole",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Atorvastatin",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Irbesartan",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Rosuvastatin",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Furosemide",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Apixaban",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Prasugrel",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Amlodipine",1
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Bisoprolol",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Metoprolol",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Vildagliptin",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Allopurinol",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Dapagliflozin",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Diltiazem",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Gliclazide",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Liraglutide",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Pravastatin",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Torasemide",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Amiodarone",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Aspirin",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Carvedilol",1
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Enalapril",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Fluvastatin",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Indapamide",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Rivaroxaban",0
"MetaCardis","Veillonella_criceti","MetaCardis | Veillonella_criceti","Sitagliptin",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Esomeprazole",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Olmesartan",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Rabeprazole",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Lansoprazole",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Metformin",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Clopidogrel",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Omeprazole",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Atorvastatin",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Irbesartan",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Rosuvastatin",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Furosemide",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Apixaban",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Prasugrel",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Amlodipine",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Bisoprolol",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Metoprolol",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Vildagliptin",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Allopurinol",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Dapagliflozin",1
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Diltiazem",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Gliclazide",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Liraglutide",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Pravastatin",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Torasemide",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Amiodarone",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Aspirin",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Carvedilol",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Enalapril",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Fluvastatin",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Indapamide",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Rivaroxaban",0
"MetaCardis","Veillonella_denticariosi","MetaCardis | Veillonella_denticariosi","Sitagliptin",1
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Esomeprazole",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Olmesartan",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Rabeprazole",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Lansoprazole",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Metformin",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Clopidogrel",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Omeprazole",1
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Atorvastatin",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Irbesartan",1
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Rosuvastatin",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Furosemide",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Apixaban",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Prasugrel",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Amlodipine",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Bisoprolol",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Metoprolol",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Vildagliptin",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Allopurinol",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Dapagliflozin",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Diltiazem",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Gliclazide",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Liraglutide",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Pravastatin",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Torasemide",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Amiodarone",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Aspirin",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Carvedilol",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Enalapril",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Fluvastatin",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Indapamide",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Rivaroxaban",0
"MetaCardis","Veillonella_rogosae","MetaCardis | Veillonella_rogosae","Sitagliptin",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Esomeprazole",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Olmesartan",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Rabeprazole",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Lansoprazole",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Metformin",1
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Clopidogrel",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Omeprazole",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Atorvastatin",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Irbesartan",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Rosuvastatin",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Furosemide",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Apixaban",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Prasugrel",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Amlodipine",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Bisoprolol",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Metoprolol",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Vildagliptin",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Allopurinol",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Dapagliflozin",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Diltiazem",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Gliclazide",1
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Liraglutide",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Pravastatin",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Torasemide",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Amiodarone",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Aspirin",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Carvedilol",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Enalapril",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Fluvastatin",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Indapamide",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Rivaroxaban",0
"MetaCardis","Veillonella_sp_CAG_933","MetaCardis | Veillonella_sp_CAG_933","Sitagliptin",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Esomeprazole",1
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Olmesartan",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Rabeprazole",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Lansoprazole",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Metformin",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Clopidogrel",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Omeprazole",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Atorvastatin",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Irbesartan",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Rosuvastatin",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Furosemide",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Apixaban",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Prasugrel",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Amlodipine",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Bisoprolol",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Metoprolol",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Vildagliptin",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Allopurinol",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Dapagliflozin",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Diltiazem",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Gliclazide",1
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Liraglutide",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Pravastatin",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Torasemide",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Amiodarone",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Aspirin",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Carvedilol",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Enalapril",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Fluvastatin",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Indapamide",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Rivaroxaban",0
"MetaCardis","Veillonella_tobetsuensis","MetaCardis | Veillonella_tobetsuensis","Sitagliptin",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Esomeprazole",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Olmesartan",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Rabeprazole",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Lansoprazole",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Metformin",1
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Clopidogrel",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Omeprazole",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Atorvastatin",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Irbesartan",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Rosuvastatin",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Furosemide",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Apixaban",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Prasugrel",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Amlodipine",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Bisoprolol",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Metoprolol",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Vildagliptin",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Allopurinol",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Dapagliflozin",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Diltiazem",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Gliclazide",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Liraglutide",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Pravastatin",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Torasemide",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Amiodarone",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Aspirin",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Carvedilol",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Enalapril",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Fluvastatin",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Indapamide",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Rivaroxaban",0
"MetaCardis","Rothia_dentocariosa","MetaCardis | Rothia_dentocariosa","Sitagliptin",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Esomeprazole",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Olmesartan",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Rabeprazole",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Lansoprazole",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Metformin",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Clopidogrel",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Omeprazole",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Atorvastatin",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Irbesartan",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Rosuvastatin",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Furosemide",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Apixaban",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Prasugrel",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Amlodipine",1
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Bisoprolol",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Metoprolol",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Vildagliptin",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Allopurinol",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Dapagliflozin",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Diltiazem",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Gliclazide",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Liraglutide",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Pravastatin",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Torasemide",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Amiodarone",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Aspirin",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Carvedilol",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Enalapril",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Fluvastatin",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Indapamide",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Rivaroxaban",0
"MetaCardis","Streptococcus_infantarius","MetaCardis | Streptococcus_infantarius","Sitagliptin",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Esomeprazole",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Olmesartan",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Rabeprazole",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Lansoprazole",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Metformin",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Clopidogrel",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Omeprazole",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Atorvastatin",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Irbesartan",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Rosuvastatin",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Furosemide",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Apixaban",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Prasugrel",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Amlodipine",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Bisoprolol",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Metoprolol",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Vildagliptin",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Allopurinol",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Dapagliflozin",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Diltiazem",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Gliclazide",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Liraglutide",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Pravastatin",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Torasemide",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Amiodarone",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Aspirin",1
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Carvedilol",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Enalapril",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Fluvastatin",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Indapamide",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Rivaroxaban",0
"MetaCardis","Streptococcus_lutetiensis","MetaCardis | Streptococcus_lutetiensis","Sitagliptin",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Esomeprazole",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Olmesartan",0
"MetaCardis","Streptococcus_macedonicus","MetaCardis | Streptococcus_macedonicus","Rabeprazole",0
